"18",69469.1401602475,69074.1547322067,76535.4010145406,70162.5698943041,67350.2601550938,62696.1469190851,63172.9774074339,66708.7911004861,73440.0234224684,70537.1257012514,72286.1061056263,74103.833439398,76577.1613040699,78025.6437480488,75884.9761177835,80659.9535343448
"19",57092.1752688266,59792.4695660327,65843.430881192,61100.2780768744,63197.2862643242,57719.5132869765,59145.8799950555,63124.6959590186,57053.3314895256,61984.7527504852,65379.979154534,67754.4602389127,75470.5062111631,73451.8577799707,69048.7723795203,78155.9969668181
"20",110855.696244786,115949.086689552,118353.495567549,105333.622009934,114606.100830317,106765.790544364,106591.954782122,103034.997806673,101781.687615256,99400.1063602425,108812.87303874,114243.361847493,128646.425522385,133544.854510686,130916.251197542,130489.791522442
"21",325792.449767875,286076.35788639,256748.621837482,246089.476797503,286423.624836446,270211.308984091,293495.16421423,306984.355210442,305281.481175471,281712.862341734,293548.881421509,271119.799654609,314445.194940902,308327.807687033,347655.700535706,337884.685529072
"22",97659.9012481878,103040.668502914,108792.604199971,109351.262113291,113500.013410257,112821.450821696,104451.298718252,106134.242691017,103089.770656669,108303.063482167,106246.42987107,108414.288885595,116988.570897383,114157.501188751,117049.381346216,121229.767493755
"23",123634.774713983,127317.698870794,127090.236350569,121375.987645067,125110.462306747,124873.600850937,124457.802315924,121978.943119687,144838.110605795,156713.390257081,143160.410102739,170678.039512618,174547.875720002,147698.910225351,140993.662925002,127832.976400682
"24",161875.752706626,161029.105817863,157394.920874666,141608.286960967,135648.436129116,126447.891243619,128794.260606838,130566.923994924,152232.878626041,170741.341940388,166130.093584447,182217.039995038,180212.124189108,177878.095716309,173726.366853723,177750.295738324
"25",220749.922598186,228014.066727714,208614.825308823,191913.786880322,190414.778904236,186472.686610728,197156.711339534,207376.516732958,230443.296394287,234802.650185247,253162.776442478,264028.932548632,250226.467893627,261379.434137814,257295.901053765,246215.79765489
"26",244161.888816267,234940.451701869,210433.399578024,212102.252210313,230437.762491459,226034.086843236,246909.268362404,266760.450391471,250039.363782324,253620.376229252,244114.328513935,275305.498775561,286026.268881201,313047.262049663,309105.296061848,292976.985591382
"27",55208.9143721748,63109.8327318663,62031.8588650135,63756.1948701358,62523.2749774191,61413.7919805372,59588.7364231303,59576.9728842096,63932.13402383,66719.4057269157,65917.7899450061,72406.0291157656,73896.372705884,73919.4091494826,68075.6973517223,65765.0140634892
"28",47779.8201294438,50479.7205383837,50084.1749809786,46058.2173969976,45784.7405679286,44976.4910577195,46178.9428891792,46841.2921144909,52310.9850254168,49964.7538662872,49932.3808393856,55794.929558866,58964.9682147313,61465.6814333951,60139.2826812789,64673.2769252728
"29",101189.459425829,104757.194881907,141481.458878818,110163.695597477,118608.353747118,106126.646793727,101856.337257878,113519.168247827,99056.3126639592,100655.758533818,105391.177315979,116036.561506508,136606.753676165,127903.763083819,128643.337221625,150503.627558367
"30",367509.987443086,411811.55645268,497823.863491822,478555.370785692,512332.050803165,539613.034709476,549109.874986241,484195.89139014,421173.724772473,443274.422924008,351251.441081202,321859.043663658,344039.920734208,360025.470912357,326012.653444193,327630.832882872
"31",2208543.31183632,2416178.42539325,2558515.7345688,2466005.70039301,2470485.71187971,2299221.8179472,1836248.29186704,1799685.97779477,1825228.77318645,1915458.82559512,2643767.13758344,2789581.52187078,2519334.33390319,2637581.26552799,2146416.93359976,2093374.60611052
"32",324654.260421794,418425.431424698,457089.542011347,420068.97801698,417296.81737513,419541.65494435,306320.34154049,358361.886397014,322174.194985341,333289.363371356,315801.747201091,325337.100662962,347776.104336182,339269.690086079,321122.8786241,362087.289774178
"33",123588.70214707,146100.402246161,145698.108245301,140084.79702272,157710.257158128,171028.638896405,173495.413837443,194903.70892291,227099.136364159,279765.128592586,250157.939560437,279798.176242993,300794.481738888,241980.983055601,220551.575045661,211145.890447858
"34",235918.675648363,251207.093472998,244033.032503452,235809.321709234,268941.423302117,270223.732935332,274711.940821826,296222.246154673,347606.044716575,415130.519791782,383257.141655172,467659.442576078,519135.413704766,434391.484805018,402495.474295795,396386.432252831
"35",246238.412030029,248584.428000916,248620.091195693,241946.881604144,267038.257657989,280868.782487401,283776.758844856,286438.923168724,308723.705917675,357364.453445816,341927.808569225,387566.212337726,424617.687432448,387718.888832394,373043.388949493,359603.94784814
"36",205271.036072605,208602.68516914,213709.392368011,207608.051079863,218033.072319171,219899.377029261,216307.098105819,223513.124647238,253465.227274738,277646.836199453,285234.419685622,301711.60126594,311391.841428399,281815.18752148,271353.287082405,262387.615533125
"37",180994.747191446,187788.204649513,192614.983998444,205374.339600917,191304.729534334,188722.125052777,184551.167108234,177578.54533156,190858.559192241,215914.449131474,211980.49640798,224687.036760652,225910.802025807,213430.655417037,213159.151973675,218197.179295691
"38",99765.676229775,100989.684129353,108730.217596753,99698.6159413163,98210.1891303228,98261.0597030679,99909.5059853336,92592.807530415,93386.2053570388,99867.9799946323,103384.021797482,111334.456174501,122677.269898557,122674.805995087,133310.470819007,130466.737908411
"39",161438.897228927,160072.730561143,146655.392557871,146325.139314163,154998.451282784,142993.861130878,142752.449817991,134056.680033437,120461.872397167,118517.149764401,145266.438331547,163389.859396545,150962.321050932,148807.077603481,148292.287359925,151957.323753828
"40",156367.545439362,146820.419917407,139478.892931591,132556.775531995,142712.632027154,143354.646952211,146197.425399903,136547.510264845,128718.374415533,127816.198395802,137956.7072507,134520.033721846,134755.246660525,135312.796613079,124578.138358447,131631.517388665
"41",237828.298709626,248858.371226646,240185.931690367,250713.759907854,228154.08733884,204672.340153836,201989.14767258,189453.094303653,200359.682638166,191928.251190915,190654.590963694,228240.414168941,215024.214382647,223093.759633745,210542.22161025,241002.089498992
"42",201797.301572139,203071.064836798,201828.538645596,218181.758829155,208799.054646683,214699.358822793,190382.378526223,195193.044198248,195852.292322895,218495.393788606,201806.240022149,227229.631479758,210239.280037831,208844.644241583,199542.431085162,202605.723585612
"43",146235.673104675,116769.004686463,108122.037097835,107097.057378125,96760.442763584,109404.810125411,151554.831266965,126112.300498691,120777.021378108,98073.3995786151,122906.992508093,134230.208933332,95347.6691850418,96777.1229980688,101922.402677816,92009.1622672502
"44",68148.5698190579,63648.313184124,66300.9749569724,62140.7421073032,62951.3637144335,54825.6632924777,65169.9378249238,56281.1542671296,67872.2160947595,67256.019595893,69066.9325931267,77672.8842361105,70685.0490148566,71709.2333877757,68002.429708068,70098.872366168
"45",83566.6563384238,91959.269564795,103664.979575577,96142.2917673528,106371.114815845,111044.955404984,111243.368822041,111735.133902815,123631.948067796,149562.45802531,137385.173784278,159579.131830142,168075.317172521,144951.256210213,134742.578364821,135920.495470438
"46",52351.8289338323,60363.4409710834,54841.2682206236,55717.012777363,57861.9177124304,61932.5922813214,66316.8938447544,57270.0987982187,67038.7781131873,60108.9868563874,51300.4243947269,58041.2814190606,55138.3856687102,58249.0133901775,59053.8771482816,54534.3731669599
"47",157639.863505839,163227.755651191,165643.268245599,160751.524907593,174769.576946329,185017.330061503,183561.584770636,168455.608469725,177671.98795366,185812.03592473,177325.446824724,188868.359134845,188960.19768052,184468.67139421,202936.715101009,206310.616846644
"48",179492.438585132,186958.832356214,187976.903995894,185272.465540794,180955.349614668,179527.705824345,189691.041890896,186386.400268003,189540.350278916,186551.325959306,173187.511665289,179462.996310578,189820.649221055,199477.37002921,212184.988083222,211198.826222657
"49",244826.307813453,266773.071615634,268103.76156518,269375.217338777,275316.520716511,262213.246304076,276873.857317565,258557.747146942,288141.882925255,321717.614161202,312868.729355745,320373.243078022,353707.316734113,300792.663641326,281404.36360109,274080.24327243
"50",209884.026668015,218906.849228432,223583.356390763,216493.195305941,222611.55527461,215870.406371174,223781.589375725,207970.433997122,219142.970078111,202399.588093416,186716.905793861,207730.004158225,219327.200757005,213281.68720604,223428.291815532,224468.806302582
"51",259610.140924319,266255.431740041,264278.845530793,261420.558373944,269133.870015292,265368.759693858,273037.196141421,256126.976731308,269200.490228708,269456.308270071,272708.661402635,270547.461622852,272150.313032017,265047.485200106,254344.887175365,254574.135797924
"52",103366.49109651,110706.874612929,120285.643750338,126759.233240629,124860.758927409,110047.720433959,110997.618193165,113737.193789026,116778.106695316,102167.086683157,103548.838282071,117474.199754274,118881.518032316,131930.767626957,125976.349902014,152638.098411076
"53",881038.247593735,1283508.30973995,1361159.3917352,1022282.33524088,1043249.0785758,1038543.01721577,573296.686862219,552657.128935155,569518.585891057,537485.429810298,574845.435501919,666062.72457983,663072.706047128,633463.387425098,743044.462457815,918985.119991101
"54",1072814.49620523,1009648.07123886,1570064.40347403,1406268.84451391,1436765.5253841,1412448.34308016,642378.683695244,503819.568352875,501364.057998141,478756.358898745,488162.536813057,509491.567669341,484688.945695009,442763.564895451,553870.143001026,625726.861027282
"55",225040.461896284,245904.844239049,285983.669694751,317870.993622724,282247.917379964,274993.897323389,255774.542765853,229360.44236959,223316.282111141,239387.971918112,242884.612014624,226303.78628924,229303.22744304,209627.366661687,194598.161953421,210211.803568205
"56",54178.782936693,65280.6949773428,78305.9621413913,74925.6116160473,74458.8075872729,71945.8702921903,66987.3861190704,60069.9593077152,64823.6279088221,64304.9242341595,64335.8453172671,66021.66694673,64843.3039166211,65764.344850147,66537.5618797148,69058.9668168327
"57",81129.6262130065,87295.1898505111,95330.0754426349,98168.1851424194,95875.2318854178,100568.238932361,84941.767494321,89028.0141182234,84662.6938309788,83850.763887333,75903.6691329256,83896.483371542,85391.0742932247,75226.1251818115,79878.8034022389,86814.4733805902
"58",111589.975467151,115872.639299765,126473.916252682,130164.339419037,127449.364628749,130315.999747491,130337.787695927,118659.907811674,122577.767999735,111883.687779079,108481.366323769,120758.782084324,119380.236344441,105311.487391961,113306.844870193,117553.438696941
"59",178039.037897306,185843.166283195,219366.86657001,221269.632279698,215644.734885126,237120.899507877,246304.912333217,203127.528618095,189126.442839432,185850.719753197,164730.420497029,176135.927523604,175706.861640966,161142.102193444,160719.7731347,162338.626353841
"60",65115.9963263298,66675.4527015892,77551.9323666953,72154.3015975135,76917.8659215536,75775.5889860346,84846.7336738694,77995.6010337045,75670.626113974,67287.4670370032,69517.6730616396,62680.439709867,58192.3764758578,60398.8332636274,56598.5873975262,57570.5458337032
"61",190370.980723708,209428.855914201,213241.569597501,222015.00338616,225112.210903492,196280.652564612,191324.666294363,195045.373182701,199581.720663252,186193.679591135,180006.55157034,189308.348768033,203389.555501056,195579.41916009,207289.993071606,208252.038143415
"62",195476.661229312,202308.716046819,209629.773820823,210359.838186757,208482.764504062,188439.417524108,190658.411236651,178338.466518213,166961.803061907,180236.660777404,166946.535202506,186246.937502333,185893.013933884,186234.424899091,177410.128779744,190363.505091563
"63",284534.25431377,316200.930860195,348731.191180602,343918.114760903,319131.360189505,307747.971807329,293034.092554429,255877.094484565,256446.610446533,262801.254159164,252060.342183619,268954.43259445,287009.516887145,314593.416145492,308326.129393302,302796.54104522
"64",103649.920659504,104927.801790338,101905.813360301,109984.305609137,113169.538656799,100088.958916997,93922.1688886031,94218.5992830457,90669.2243253789,100678.154947916,108665.878602655,122535.013758891,127048.552646004,122285.053974816,118599.033853379,118818.904137835
"65",116060.947542776,111765.724436447,109360.21882575,115317.243407861,119105.431356195,121071.390121986,120213.192188323,114500.167685265,102145.775449238,98460.2060307769,100347.459706701,100379.476926218,113826.01617909,113412.542787877,105484.823808333,106554.01932975
"66",159574.544513808,147130.821516677,163271.944205111,141342.087610781,150054.14698812,165314.948136364,171168.938228657,178065.791661782,170634.962277756,168104.00955139,156451.864810667,155664.960864745,191821.022074248,195532.913159679,184210.233965011,182770.353094692
"67",165583.205407627,160781.57006481,157110.827235379,151786.126254804,164803.489330421,158476.190519348,149071.106007212,138346.729234089,139747.209645529,151014.946691322,143064.180181305,165403.223360509,181405.967180661,187736.658693459,205513.629478691,191592.986947228
"68",171667.201926897,166639.662628809,165411.465335805,165115.440353193,169121.396173948,166068.090167681,171923.340012441,155580.965711842,152320.325238953,155092.07742215,145248.16175371,155394.80902009,178433.623202371,182620.016543952,186534.509824834,199687.369217197
"69",156015.54793109,149204.926640885,128858.961072198,131061.577161747,128946.971982577,131521.364186561,132457.140958331,137446.224006381,134423.909955,131914.356611284,130565.508655101,141041.348248571,151698.81618298,152963.428639589,158726.588118179,175007.419711526
"70",95815.362312258,92893.4060403749,91011.4351238503,96762.1286866732,96717.1181536673,86209.041233947,87781.5366779884,92486.7996047652,101936.831063811,100219.986353898,105778.08861528,113550.172277782,111296.461442803,106225.600910199,109665.440203849,109014.128462886
"71",195951.823359865,197907.529673623,190405.140934653,198641.588810806,232380.361255907,234381.691228425,245154.431723755,241653.989613662,221564.470857921,213929.553413922,226170.723968735,228525.699047004,248403.005594903,244406.997555762,240264.829168392,236169.259003096
"72",143154.500942474,141739.734039241,144605.310811002,154672.531845679,169143.455116412,179952.857441971,177531.95184875,176810.004265349,151713.308480994,152122.502858574,138592.327096096,138377.816565127,137139.641391521,143396.181278167,144775.895304816,156917.737734567
"73",1104484.62887398,1167360.22021612,1213591.52574119,1092661.02037822,1112755.54521946,1186377.72463145,1117182.75829966,1091172.62355016,1110529.69801659,1081415.61737391,1074279.94579651,999850.603723989,1019013.94607898,1023928.67086146,1166797.90113424,1213821.50272293
"74",571035.489948182,511243.341573473,452364.621972961,432431.698484547,417623.62217429,432130.581754636,433665.769066919,414291.111713779,408461.71059868,382674.551059006,375539.791497641,399874.762156265,413702.396526817,427941.973092181,408476.028738327,435027.553052076
"75",402229.959951411,397206.753628124,394980.405155883,407805.766744416,432454.159458882,458734.968621043,454196.093568336,444918.027290211,431316.198644757,405656.723488409,426456.762176316,432183.940955261,426575.505703725,437955.505239331,403917.726594385,410406.862661725
"76",638483.204406283,672122.572836253,678470.558975725,534571.901482739,537364.987155404,510878.290058392,481213.943525338,481770.139025516,512589.9427841,515383.220431388,515780.273830316,560798.747237051,552417.182825405,555855.857447611,538146.219832956,529624.082148816
"77",156689.41091653,158936.723155159,138340.602563668,141567.59027953,140498.684477158,144988.952677049,166507.275190581,149515.034115653,181231.080035301,174570.721053629,186359.778232254,169021.511486697,150032.606785326,145265.201515667,145313.919807192,163758.139682178
"78",65981.6075456285,71447.0580052374,63082.292560725,64992.9678887338,67495.4092185559,59098.9088713072,63140.3853623006,55856.5307342212,54244.1390953591,54530.9529008572,52342.2694556639,54493.2261346322,62119.6469439897,61897.8239889547,66322.3176316803,70093.0372177367
"79",107958.466120258,117238.645482925,117934.71550472,114183.695222673,111868.718104828,110566.428577949,119802.841041368,115334.643295689,122889.499328182,121689.34684127,123630.938107588,126788.37790188,110015.127864981,121378.413339606,130699.800275322,131189.80201374
"80",247577.55875602,241972.899853719,235867.202579283,199878.178205742,213509.886955631,191382.965755553,203088.576078219,198533.070158665,193942.858976319,178975.565815002,188256.899541943,183191.627694562,191215.98251797,209688.359232168,218645.75979444,220242.852923722
"81",220423.437844058,210760.088776281,202696.916593234,249542.256876316,210030.084353056,214809.269252789,221492.556131279,199174.76960872,256918.361681522,175354.602278221,174898.332957614,175839.632909717,195647.659743637,193475.295680147,205467.851510052,209908.028824768
"82",266958.943948492,228626.887263254,238804.61164574,260229.657941346,220366.368241589,245692.95517121,229051.274505699,214762.023255348,259695.853580851,224160.296592755,219073.016973989,219077.232500447,224852.79466081,227638.295231665,239042.644605439,237272.51129092
"83",281285.467117668,273681.673412192,268061.077873276,298339.296789903,266985.592020971,269775.623744927,281389.898440451,238115.410066307,225849.689226059,223282.458286141,239221.297034207,220665.570878891,243448.173110314,262290.897643901,246237.617403888,260099.816782993
"84",116993.517579711,109812.337913939,97321.3564273801,101940.94516935,113664.499964716,122555.074320022,133626.436898955,122634.286974323,126081.0094143,129224.300914477,145387.350538346,152171.271895648,127780.636114803,129156.422777991,125778.422433531,124743.438268755
